time,Price,Transactions
2015-09-07,0.499636618577814,0.0
2015-09-08,0.5154251528969,438.0
2015-09-09,0.513830683156109,0.0
2015-09-10,0.499113987458599,495.0
2015-09-11,0.495969175462005,398.0
2015-09-12,0.466646582707575,388.0
2015-09-13,0.462805554685253,564.0
2015-09-14,0.48060380506223,641.0
2015-09-15,0.503084355299389,548.0
2015-09-16,0.490995952921736,478.0
2015-09-17,0.493313371477753,0.0
2015-09-18,0.496568557357362,517.0
2015-09-19,0.494508486629367,0.0
2015-09-20,0.484595708417473,353.0
2015-09-21,0.479879440409198,525.0
2015-09-22,0.465905855983229,0.0
2015-09-23,0.459883235901076,514.0
2015-09-24,0.464048337639077,468.0
2015-09-25,0.453018302870106,547.0
2015-09-26,0.452432088400872,542.0
2015-09-27,0.440359117419578,525.0
2015-09-28,0.44762118263531,455.0
2015-09-29,0.432797349492272,489.0
2015-09-30,0.398769872450193,557.0
2015-10-01,0.405526454114547,391.0
2015-10-02,0.410837874017988,612.0
2015-10-03,0.407286930341923,435.0
2015-10-04,0.401515199915678,499.0
2015-10-05,0.419375660651028,437.0
2015-10-06,0.411977595295683,464.0
2015-10-07,0.39427700319304,548.0
2015-10-08,0.389906180356601,567.0
2015-10-09,0.391548556039109,434.0
2015-10-10,0.389315207275377,384.0
2015-10-11,0.383229852358731,635.0
2015-10-12,0.397272761066304,450.0
2015-10-13,0.385627599738813,444.0
2015-10-14,0.398953693857983,497.0
2015-10-15,0.393585216095945,463.0
2015-10-16,0.409398556840829,424.0
2015-10-17,0.424392967360833,473.0
2015-10-18,0.413685127481546,492.0
2015-10-19,0.392525754076085,551.0
2015-10-20,0.400348336991672,484.0
2015-10-21,0.396577797485843,520.0
2015-10-22,0.401263670128429,544.0
2015-10-23,0.397320617814427,533.0
2015-10-24,0.398068240688861,434.0
2015-10-25,0.410470048676299,424.0
2015-10-26,0.3865828808893,724.0
2015-10-27,0.407141717632609,441.0
2015-10-28,0.434825330194678,563.0
2015-10-29,0.442484370381989,413.0
2015-10-30,0.445099921325791,501.0
2015-10-31,0.400637837199885,420.0
2015-11-01,0.430910076125132,584.0
2015-11-02,0.446377924489415,454.0
2015-11-03,0.434468890427788,613.0
2015-11-04,0.484344686874451,545.0
2015-11-05,0.425444103906855,607.0
2015-11-06,0.436965178481486,361.0
2015-11-07,0.449890014108797,399.0
2015-11-08,0.500244428824783,450.0
2015-11-09,0.471413879607164,498.0
2015-11-10,0.462340545990614,551.0
2015-11-11,0.447234912448492,481.0
2015-11-12,0.440422317023409,416.0
2015-11-13,0.457254681768489,370.0
2015-11-14,0.430386232066481,499.0
2015-11-15,0.428592840979893,390.0
2015-11-16,0.433781896132946,538.0
2015-11-17,0.42867665009997,458.0
2015-11-18,0.423298450734436,460.0
2015-11-19,0.407193495499622,496.0
2015-11-20,0.388786018961648,421.0
2015-11-21,0.392922733359157,405.0
2015-11-22,0.400400428984911,415.0
2015-11-23,0.395276022860945,393.0
2015-11-24,0.385975127787935,467.0
2015-11-25,0.38864355277205,391.0
2015-11-26,0.406099116037378,432.0
2015-11-27,0.373842681818874,471.0
2015-11-28,0.392142700013049,424.0
2015-11-29,0.39192202879159,451.0
2015-11-30,0.39418957289755,603.0
2015-12-01,0.374613133484243,492.0
2015-12-02,0.369860324153607,445.0
2015-12-03,0.368134557454944,460.0
2015-12-04,0.371163692736319,477.0
2015-12-05,0.444645733223187,641.0
2015-12-06,0.440616364389306,385.0
2015-12-07,0.423314950437475,604.0
2015-12-08,0.431523756041037,339.0
2015-12-09,0.450334590859541,437.0
2015-12-10,0.431919231402809,441.0
2015-12-11,0.463162823930482,602.0
2015-12-12,0.442597045781511,450.0
2015-12-13,0.452014857503653,465.0
2015-12-14,0.529255220079413,585.0
2015-12-15,0.549550016217557,463.0
2015-12-16,0.522240987142279,453.0
2015-12-17,0.512058845613014,435.0
2015-12-18,0.497207112933424,415.0
2015-12-19,0.479857247746547,340.0
2015-12-20,0.502855975336763,628.0
2015-12-21,0.492744323953193,517.0
2015-12-22,0.474408852998751,478.0
2015-12-23,0.47169844671074,479.0
2015-12-24,0.484953797282498,524.0
2015-12-25,0.486449205544909,303.0
2015-12-26,0.440298893308527,492.0
2015-12-27,0.449612512876386,539.0
2015-12-28,0.445656630906898,283.0
2015-12-29,0.448550580955861,646.0
2015-12-30,0.441978509687049,442.0
2015-12-31,0.452311753306466,450.0
2016-01-01,0.512542222973338,489.0
2016-01-02,0.532818696825519,468.0
2016-01-03,0.491133407191089,441.0
2016-01-04,0.501160918504636,755.0
2016-01-05,0.50095458522102,462.0
2016-01-06,0.503129369151388,479.0
2016-01-07,0.490671336273968,444.0
2016-01-08,0.488555964924727,417.0
2016-01-09,0.49031284599995,456.0
2016-01-10,0.490252235819572,553.0
2016-01-11,0.483221109252959,474.0
2016-01-12,0.487158181904425,451.0
2016-01-13,0.481295619923817,401.0
2016-01-14,0.487981574286739,439.0
2016-01-15,0.428366092855434,387.0
2016-01-16,0.491719512390419,406.0
2016-01-17,0.43963105921961,421.0
2016-01-18,0.493794043223929,989.0
2016-01-19,0.536704748311996,586.0
2016-01-20,0.535642772151349,770.0
2016-01-21,0.552233796936212,452.0
2016-01-22,0.530751930541536,545.0
2016-01-23,0.615601744264144,0.0
2016-01-24,0.62542321241704,632.0
2016-01-25,0.576469723718359,488.0
2016-01-26,0.587726723810912,388.0
2016-01-27,0.606025986417986,517.0
2016-01-28,0.564660971264314,530.0
2016-01-29,0.513910328933589,428.0
2016-01-30,0.508820575436802,343.0
2016-01-31,0.483543905941407,422.0
2016-02-01,0.491016869625332,402.0
2016-02-02,0.495055576055713,487.0
2016-02-03,0.491495916848339,401.0
2016-02-04,0.507036443386074,530.0
2016-02-05,0.492459096359068,0.0
2016-02-06,0.477359119343117,352.0
2016-02-07,0.478679956537533,636.0
2016-02-08,0.478376708189761,335.0
2016-02-09,0.464922164921132,352.0
2016-02-10,0.470547821580523,524.0
2016-02-11,0.527075013173199,539.0
2016-02-12,0.600936463202952,451.0
2016-02-13,0.804358750334491,1085.0
2016-02-14,0.838457067993422,744.0
2016-02-15,0.7798004368938,0.0
2016-02-16,0.938073237383824,877.0
2016-02-17,0.72549249400477,724.0
2016-02-18,0.77299726069267,460.0
2016-02-19,0.818428802186954,473.0
2016-02-20,0.815725439075785,514.0
2016-02-21,0.770862159968031,618.0
2016-02-22,0.776914281883488,5.0
2016-02-23,0.751515139897205,464.0
2016-02-24,0.795619274147135,527.0
2016-02-25,0.801727895105834,518.0
2016-02-26,0.813759741658295,490.0
2016-02-27,0.828915982347672,492.0
2016-02-28,0.867586286175076,0.0
2016-02-29,0.866380630792367,614.0
2016-03-01,0.842077571034196,547.0
2016-03-02,0.820975556257114,492.0
2016-03-03,1.07709425046393,837.0
2016-03-04,1.12171862483698,1190.0
2016-03-05,1.18367877673967,1262.0
2016-03-06,1.21337611336277,872.0
2016-03-07,1.03913732497895,778.0
2016-03-08,1.17398113438144,556.0
2016-03-09,1.22157404231176,645.0
2016-03-10,1.08375118218983,619.0
2016-03-11,1.0833815070364,470.0
2016-03-12,1.15826540004289,1.0
