time,Price,Active_Users,Transactions,Velocity
2019-09-19,1.00166823951638,914.0,1448.0,33.89844342750884
2019-09-20,1.00023937087296,854.0,1190.0,34.42800336235781
2019-09-21,1.00023311973856,538.0,781.0,34.37013686772923
2019-09-22,1.00096675674525,768.0,1100.0,34.087286209584484
2019-09-23,1.00065782466798,744.0,1067.0,34.54197381467154
2019-09-24,0.999953823643238,1570.0,2429.0,34.56656025316877
2019-09-25,1.00028177370073,1047.0,1472.0,34.33320799659499
2019-09-26,1.00043063260548,864.0,1195.0,34.45819628990124
2019-09-27,1.00042201948733,1360.0,1549.0,34.252307268610465
2019-09-28,1.00006933269351,643.0,813.0,34.16230537160065
2019-09-29,1.00014988444636,487.0,674.0,34.19473534731827
2019-09-30,0.999688975680974,892.0,1192.0,34.21635653682051
2019-10-01,1.00020446468925,711.0,959.0,33.53275790980808
2019-10-02,1.0007998999356,576.0,733.0,33.90762347297299
2019-10-03,1.00065982145096,621.0,778.0,33.94289003199717
2019-10-04,1.00058603609736,610.0,815.0,33.85754619439628
2019-10-05,1.00064920327937,457.0,572.0,34.067597693081304
2019-10-06,0.999011900262932,1333.0,1550.0,33.90922389846694
2019-10-07,1.00057227458364,1009.0,1245.0,34.40064935653288
2019-10-08,1.00007080050314,625.0,844.0,34.811050658868815
2019-10-09,0.999807115302012,727.0,1130.0,35.29593816871542
2019-10-10,1.00106834007086,662.0,955.0,36.0499137844309
2019-10-11,1.00032677210928,708.0,1079.0,34.251595565980935
2019-10-12,1.00057922491515,457.0,693.0,34.29069117984733
2019-10-13,1.00016057618403,420.0,612.0,34.144209081243886
2019-10-14,0.999768754582203,565.0,754.0,34.241329391810616
2019-10-15,1.00024353848594,654.0,896.0,33.98630912859007
2019-10-16,1.00015381286574,702.0,965.0,34.15824435172839
2019-10-17,1.00016398993133,653.0,844.0,34.27503120049841
2019-10-18,1.00072718644475,574.0,714.0,34.27021912291234
2019-10-19,1.00052636710377,435.0,542.0,34.113603809687994
2019-10-20,1.00036641739217,413.0,514.0,34.074703656940805
2019-10-21,1.00035887160516,629.0,790.0,34.20517311119921
2019-10-22,0.999985237931322,623.0,828.0,34.925744602785294
2019-10-23,0.999948415248874,858.0,1115.0,34.91222987495631
2019-10-24,1.00009478089393,614.0,786.0,34.96205511680103
2019-10-25,1.00029242361421,840.0,1198.0,34.80659809959374
2019-10-26,1.00046760094889,896.0,1439.0,34.64463582921655
2019-10-27,0.999767593957137,705.0,964.0,35.150405747964214
2019-10-28,0.999767432939229,825.0,1123.0,35.42816069269166
2019-10-29,1.00066780542305,626.0,797.0,35.43712762522093
2019-10-30,1.00079297302394,695.0,911.0,35.32681031418615
2019-10-31,1.00051812912629,620.0,770.0,35.233547602590775
2019-11-01,1.00130453096846,564.0,722.0,35.35000474140751
2019-11-02,0.999523836011391,441.0,521.0,35.26264456827237
2019-11-03,1.00027140195217,384.0,536.0,35.3316498345314
2019-11-04,1.00047291936418,602.0,1057.0,35.6050199716498
2019-11-05,0.999867678146957,700.0,963.0,35.225070539265076
2019-11-06,1.00084633049234,541.0,652.0,36.33575763755232
2019-11-07,0.999652015322884,567.0,694.0,36.54321423979331
2019-11-08,1.00022735030916,667.0,799.0,36.82783691716504
2019-11-09,1.00039050449617,474.0,581.0,36.75719487012305
2019-11-10,0.999472328456534,447.0,546.0,36.77834955724752
2019-11-11,1.00027100903596,564.0,711.0,36.972577936806296
2019-11-12,0.999892414212417,673.0,957.0,37.147050876867496
2019-11-13,1.00089225499422,556.0,802.0,37.486141308775835
2019-11-14,1.00063743320962,567.0,713.0,38.37128761895429
2019-11-15,0.999931459199338,551.0,713.0,38.60947211897266
2019-11-16,1.00071245789406,461.0,561.0,38.51929297091717
2019-11-17,1.00072921735219,323.0,375.0,38.71975943745888
2019-11-18,1.0007426609113,540.0,640.0,38.75318429855371
2019-11-19,1.00030621943937,582.0,793.0,38.55587083503711
2019-11-20,1.00007046997431,561.0,648.0,38.329998124184584
2019-11-21,1.0001065482236,872.0,1219.0,38.35182088685283
2019-11-22,1.00076993314476,924.0,1280.0,38.36230770014088
2019-11-23,1.00060521083767,551.0,679.0,38.12071369031726
2019-11-24,1.00004353968826,410.0,530.0,37.760872860207456
2019-11-25,1.00063220764311,1127.0,1459.0,37.69772206343238
2019-11-26,1.00126708117996,689.0,842.0,37.864896808495814
2019-11-27,1.00122581775236,619.0,823.0,38.95768782935989
2019-11-28,1.00115058527266,609.0,798.0,38.75488133780916
2019-11-29,1.00139193111962,645.0,751.0,38.35797217907211
2019-11-30,1.00086211776737,457.0,567.0,38.37614521999905
2019-12-01,1.00052734251801,418.0,522.0,38.46462282373749
2019-12-02,1.00076395180375,523.0,698.0,38.51723281154741
2019-12-03,1.00069961543322,497.0,664.0,39.59091832610133
2019-12-04,1.00044492515889,552.0,720.0,39.54660651774496
2019-12-05,1.00084956308245,498.0,620.0,39.21925844850166
2019-12-06,1.00083358646762,454.0,578.0,38.37268095411069
2019-12-07,1.00042353177216,396.0,463.0,38.48903605240195
2019-12-08,1.00085008636131,338.0,396.0,38.23339053929848
2019-12-09,1.00014893282869,530.0,634.0,38.25495165757634
2019-12-10,1.00158032505332,547.0,698.0,38.22109396654636
2019-12-11,1.00037583788098,513.0,639.0,38.449138444252185
2019-12-12,0.999725352211317,455.0,522.0,38.351830395302606
2019-12-13,1.00001480438031,495.0,619.0,38.344812210756345
2019-12-14,1.00058391781058,428.0,519.0,38.28520703554736
2019-12-15,0.999656079364288,396.0,507.0,38.24968675015818
2019-12-16,0.999923725942615,605.0,761.0,39.58737059401154
2019-12-17,1.00024233157782,751.0,1057.0,40.02479074836328
2019-12-18,1.00103252333904,760.0,1035.0,39.29980013006212
2019-12-19,1.00001729326582,575.0,726.0,39.00982732275257
2019-12-20,1.00064420247016,550.0,669.0,38.923747900488486
2019-12-21,1.00096995578982,457.0,523.0,38.74298756495704
2019-12-22,1.00035061315075,427.0,489.0,38.59182288947272
2019-12-23,0.999753416200045,571.0,715.0,38.88909173011689
2019-12-24,1.00007267970463,573.0,679.0,39.08757374657208
2019-12-25,1.00026205867526,340.0,402.0,38.988787172508424
2019-12-26,1.00008224958825,468.0,609.0,39.04928637916185
2019-12-27,1.00059004113139,464.0,550.0,39.45866717124769
2019-12-28,1.0007631849167,403.0,451.0,39.37139104551064
2019-12-29,1.00015970902818,388.0,456.0,39.34881340002983
2019-12-30,0.999996358199544,492.0,581.0,39.14939176851193
2019-12-31,0.99890257366761,446.0,548.0,39.326664483375644
2020-01-01,0.999241003888115,312.0,337.0,39.3427366290292
2020-01-02,1.00040987416961,457.0,564.0,39.5226378482678
2020-01-03,0.999802516909469,598.0,760.0,39.515128345040466
2020-01-04,1.00008415020993,432.0,483.0,39.57437689451146
2020-01-05,0.999514747515947,1447.0,1578.0,39.50216557966761
2020-01-06,1.00040053361791,626.0,818.0,39.76405860624478
2020-01-07,1.00002161581508,687.0,947.0,39.70816978519919
2020-01-08,1.00027053231375,725.0,1008.0,41.1391892717479
2020-01-09,1.00023815296244,577.0,735.0,41.07315447869446
2020-01-10,1.00033146222371,555.0,712.0,40.650898388769406
2020-01-11,1.00057077710432,452.0,567.0,40.31182918330391
2020-01-12,0.999749131983875,396.0,480.0,40.18091753034239
2020-01-13,1.00050016718931,491.0,632.0,40.97623485078401
2020-01-14,1.00024792475409,914.0,1472.0,40.44341969850854
2020-01-15,1.00094694990087,753.0,1055.0,40.56784321398844
2020-01-16,1.00006319139301,2667.0,2941.0,40.581866513956776
2020-01-17,1.00061637334645,760.0,1146.0,41.26990934278759
2020-01-18,1.00020606307411,511.0,693.0,41.72931698239002
2020-01-19,1.00054434088816,528.0,688.0,41.92541546684751
2020-01-20,0.999882610937826,568.0,715.0,42.20893333351362
2020-01-21,1.00037316624427,540.0,658.0,43.16117346292135
2020-01-22,1.00030152335983,504.0,608.0,43.23276811592698
2020-01-23,0.999769072183897,612.0,778.0,43.334878930866054
2020-01-24,0.999605723406995,495.0,615.0,43.210811143273006
2020-01-25,1.00042977127015,378.0,487.0,43.0666656910606
2020-01-26,0.999855078459303,398.0,492.0,43.08392596700331
2020-01-27,0.999986994762072,551.0,782.0,42.55477245394475
2020-01-28,1.00258099677428,585.0,794.0,42.43434059808577
2020-01-29,1.00089510623104,681.0,895.0,42.72089566795047
2020-01-30,0.999590035631496,653.0,903.0,44.2067028073067
2020-01-31,0.999991504373001,641.0,902.0,44.24683277557682
2020-02-01,1.00056757188633,574.0,750.0,43.84745993354445
2020-02-02,1.00027685033509,604.0,805.0,44.1702288031696
2020-02-03,1.00001589556498,614.0,847.0,43.6203196557878
2020-02-04,1.00011980123036,598.0,793.0,43.91362059195573
2020-02-05,1.00068101980835,780.0,1117.0,43.45274560820432
2020-02-06,1.00022845123679,946.0,1889.0,43.46165121496121
2020-02-07,0.999757813236837,1002.0,1740.0,43.41484627722948
2020-02-08,1.00051373985719,702.0,924.0,43.35220859192864
2020-02-09,1.00052838937836,790.0,1151.0,43.32277865295818
2020-02-10,1.00060336463701,856.0,1294.0,43.69491030617283
2020-02-11,1.00128818602767,958.0,1370.0,43.00200094853842
2020-02-12,1.00058203610934,3106.0,4264.0,43.133861018838665
2020-02-13,1.0004870341264,1022.0,1738.0,42.28933812887489
2020-02-14,1.00018230519258,808.0,1228.0,42.65483692549684
2020-02-15,1.00011473432271,761.0,1162.0,42.60732170325602
2020-02-16,1.0003451964928,838.0,1353.0,42.55127329341665
2020-02-17,1.00049846978973,775.0,1291.0,42.63412454645573
2020-02-18,1.00035041025874,834.0,1271.0,42.78178719091592
2020-02-19,0.998951038190865,730.0,1138.0,42.65736065785138
2020-02-20,1.00056719502064,810.0,1203.0,44.03252087497562
2020-02-21,0.999931842484418,604.0,876.0,42.95511876889257
2020-02-22,0.999960394313753,473.0,646.0,43.089027761764875
2020-02-23,1.00055827845923,848.0,1047.0,42.81276647296368
2020-02-24,1.0007320935587,582.0,899.0,43.01299020984322
2020-02-25,1.00081197539667,639.0,995.0,42.58447352298353
2020-02-26,1.00040693945462,956.0,1662.0,42.88738408232133
2020-02-27,1.00013118327088,863.0,1311.0,42.98928711027144
2020-02-28,1.00026231488567,761.0,1272.0,42.75587632921426
2020-02-29,1.00122380235873,995.0,1312.0,42.652804160169616
2020-03-01,0.99970226353118,1630.0,1932.0,42.859416352500155
2020-03-02,0.999880965839772,1815.0,2210.0,43.15530430376906
2020-03-03,1.0005453038226,1716.0,2122.0,43.267307776919445
2020-03-04,1.000636667712,622.0,931.0,44.728614530163
2020-03-05,0.999813711757855,722.0,1041.0,44.17351361585755
2020-03-06,1.0001517781233,576.0,848.0,44.07367212990304
2020-03-07,1.0005028171843,489.0,737.0,44.05899181536032
2020-03-08,1.0004395422364,670.0,1201.0,43.71708093691695
2020-03-09,1.0010905009518,1201.0,2020.0,47.310935419823586
2020-03-10,1.00028238586935,859.0,1266.0,47.69843562488106
2020-03-11,0.99953503111354,605.0,953.0,47.484863415592805
2020-03-12,1.00074252653203,1520.0,2733.0,47.38885701645496
2020-03-13,1.00095504743221,1919.0,3616.0,46.77336514897065
2020-03-14,0.999524400959278,858.0,1527.0,46.00600361790874
2020-03-15,0.999464228572049,1815.0,2521.0,46.39968226168021
2020-03-16,1.00178710554198,1185.0,2326.0,45.646265402828874
2020-03-17,0.999989983435932,796.0,1344.0,45.27090292789309
2020-03-18,0.999572615364153,942.0,1502.0,45.393583454460895
2020-03-19,1.00030671872376,1280.0,2080.0,44.81274897526123
2020-03-20,1.00180867477895,2269.0,3308.0,45.03392478141556
2020-03-21,0.9998070706356,1936.0,2347.0,44.73395868557421
2020-03-22,0.999722398996417,631.0,1168.0,44.6416979812492
2020-03-23,1.00255624103297,744.0,1120.0,44.09835793761278
2020-03-24,1.00011110701407,818.0,1245.0,46.374561138112405
2020-03-25,0.999831479951497,861.0,1281.0,44.36556604222099
2020-03-26,1.00122851940735,721.0,1088.0,44.386141518230744
2020-03-27,1.0001828004046,696.0,1084.0,44.7110726949389
2020-03-28,1.00066954388709,865.0,1407.0,44.77077983255905
2020-03-29,1.00039227787242,633.0,968.0,45.33296325911251
2020-03-30,1.00042357031118,747.0,1128.0,45.63000312715515
2020-03-31,0.999972325442328,669.0,953.0,45.40139515215533
2020-04-01,1.0001760931718,596.0,899.0,45.27066973586348
2020-04-02,1.00071974432912,769.0,1110.0,44.846194839976775
2020-04-03,1.00034859156161,750.0,1020.0,45.15023471666799
2020-04-04,1.00063066110301,514.0,766.0,45.057482271354374
2020-04-05,1.0004517145773,406.0,557.0,44.91348695331322
2020-04-06,1.00007587163561,919.0,1464.0,44.79568916690959
2020-04-07,0.999306827773274,817.0,1368.0,44.85555458391857
2020-04-08,1.00025737592432,781.0,1220.0,44.7868036365251
2020-04-09,1.00061487679337,842.0,1245.0,44.955066059355794
2020-04-10,1.00103613040242,785.0,1324.0,45.049441969779885
2020-04-11,1.00038592233898,582.0,872.0,44.79053369405242
2020-04-12,0.998854454407852,609.0,836.0,44.7068624719677
2020-04-13,1.00081136178785,736.0,1239.0,44.55038196575039
2020-04-14,1.00116553004744,614.0,1047.0,44.49485238734312
2020-04-15,0.999558110085372,778.0,1158.0,44.57323071901462
2020-04-16,1.00019678918919,927.0,1356.0,44.72557181967886
2020-04-17,1.00038054504195,574.0,795.0,44.661883439972904
2020-04-18,1.00024125751763,679.0,954.0,44.369947009226074
2020-04-19,0.999819970282855,619.0,920.0,44.18640220808512
2020-04-20,1.00061815137906,808.0,1161.0,45.18349552159249
2020-04-21,1.00039512739198,772.0,960.0,45.801368243799715
2020-04-22,1.00018701630073,843.0,1126.0,46.20540357843472
2020-04-23,1.00016863111671,846.0,1245.0,46.17851883246214
2020-04-24,1.00041138418715,1041.0,1192.0,46.31627470651245
2020-04-25,1.00042563871147,841.0,1072.0,45.48877697240844
2020-04-26,1.00043998200947,656.0,838.0,45.51435078569066
2020-04-27,1.00105474452219,843.0,1067.0,45.34974675164519
2020-04-28,1.00041163851512,650.0,823.0,44.46485813335912
2020-04-29,1.00049093698261,1041.0,1635.0,43.944560975433106
2020-04-30,1.0001888725302,1124.0,1747.0,43.433819394603375
2020-05-01,0.999893433750808,845.0,1086.0,44.616353616332184
2020-05-02,1.00030953918457,668.0,894.0,44.47654299509481
2020-05-03,1.00004038453206,686.0,852.0,44.18243883321426
2020-05-04,1.00042925518092,803.0,1122.0,43.00475496615248
2020-05-05,1.0004955948237,730.0,951.0,42.65002993140752
2020-05-06,0.999373382223825,817.0,1021.0,42.51218988322618
2020-05-07,0.999996102468014,890.0,1143.0,42.44235616544706
2020-05-08,1.00019401452846,934.0,1217.0,42.23818178075935
2020-05-09,0.999861868067178,755.0,1021.0,41.96264269473203
2020-05-10,1.00047113981773,1091.0,1672.0,41.83671920702975
2020-05-11,1.00045436628429,884.0,1219.0,42.044485166706295
2020-05-12,1.00014056194307,709.0,829.0,42.14604068089736
2020-05-13,0.99999071028131,705.0,873.0,42.00521063591391
2020-05-14,0.999429970494324,765.0,934.0,41.3641859728742
2020-05-15,1.00041026343715,659.0,806.0,41.221627069691024
2020-05-16,1.00024384979557,669.0,838.0,40.9697610001919
2020-05-17,0.999863457286754,590.0,783.0,40.43783040034357
2020-05-18,1.00022028101923,835.0,1067.0,40.27017487956226
2020-05-19,1.00040426896869,610.0,771.0,40.03806599216948
2020-05-20,0.999976088634679,698.0,862.0,40.00644063716335
2020-05-21,1.00005323138375,746.0,966.0,40.43871386295027
2020-05-22,1.00047060437985,686.0,782.0,40.421412076826435
2020-05-23,0.999796998244347,532.0,579.0,40.196292875691775
2020-05-24,0.999563056831303,534.0,619.0,40.064145763877455
2020-05-25,1.00026730377467,643.0,732.0,40.65515143756409
2020-05-26,0.999766152233595,622.0,786.0,40.393054449698106
2020-05-27,1.00031499752568,609.0,700.0,40.30127451910828
2020-05-28,1.00010090181199,600.0,739.0,40.92954182001698
2020-05-29,1.00067134722345,667.0,826.0,40.70458380126712
2020-05-30,1.00006612670254,660.0,837.0,40.543335521482945
2020-05-31,1.00024910235713,598.0,753.0,40.35920586558597
2020-06-01,1.00042348184981,800.0,1043.0,40.072886560540624
2020-06-02,1.00021481582085,1199.0,1484.0,39.913945356884064
2020-06-03,1.00036527977555,856.0,1048.0,39.70970594370957
2020-06-04,0.999961871220261,660.0,852.0,39.49646957680636
2020-06-05,0.999833205261924,655.0,834.0,39.71854142268993
2020-06-06,1.00051490715453,434.0,578.0,39.48790038199004
2020-06-07,0.999965933896536,470.0,563.0,39.280282981565165
2020-06-08,1.00011790339714,571.0,625.0,39.064855301563306
2020-06-09,1.00067743420331,631.0,777.0,38.668034949117086
2020-06-10,1.00033908304139,581.0,714.0,38.432191861765
2020-06-11,0.999670043918381,781.0,1068.0,38.389621986286
2020-06-12,0.999910552352773,669.0,796.0,38.129564352751
2020-06-13,0.999978865058731,580.0,650.0,37.514483048303
2020-06-14,0.999571612771253,476.0,758.0,37.570078488195
2020-06-15,1.0006320891339,744.0,1349.0,36.981043093157
2020-06-16,1.00012112441533,667.0,1096.0,36.441557945132
2020-06-17,0.999986054195417,580.0,672.0,36.142934592666
2020-06-18,1.00043633051655,640.0,853.0,35.76307943968
2020-06-19,0.999740656387216,968.0,1323.0,38.365302765105
2020-06-20,1.00034312200212,698.0,1070.0,37.53091606633
2020-06-21,1.00023580673177,502.0,714.0,36.80627187252
2020-06-22,1.00015579460828,706.0,877.0,36.008492754425
2020-06-23,1.00005597431983,677.0,811.0,36.913266294982
2020-06-24,1.00037332334857,613.0,824.0,37.371712149434
2020-06-25,1.00017433114568,586.0,739.0,36.906173196872
2020-06-26,1.00031531367543,614.0,794.0,36.164770980462
2020-06-27,1.00035387029746,583.0,740.0,35.651072891609
2020-06-28,1.00021782398978,527.0,625.0,36.105842075101
2020-06-29,1.00018299301542,623.0,783.0,36.203366579061
2020-06-30,1.00021105126104,597.0,725.0,36.216058256061
2020-07-01,1.00054369503533,667.0,792.0,35.787353347531
2020-07-02,1.00042672706797,690.0,816.0,35.656894185243
2020-07-03,1.00017892600462,616.0,754.0,35.451704174853
2020-07-04,1.0002015875726,488.0,578.0,35.348402511536
2020-07-05,1.00035225540292,416.0,488.0,35.41230253877
2020-07-06,1.00027367064262,710.0,820.0,35.519135274353
2020-07-07,1.00015130614461,766.0,991.0,35.462417479536
2020-07-08,1.00003539243092,827.0,1050.0,34.943231296802
2020-07-09,0.999814444109332,797.0,1031.0,35.403452083629
2020-07-10,1.00031815281818,798.0,943.0,35.53664211105
2020-07-11,0.999945641973396,521.0,715.0,35.459257165047
2020-07-12,0.999032929908631,620.0,737.0,35.165381817729
2020-07-13,0.999783393894703,708.0,935.0,35.718153201746
2020-07-14,1.00016918598661,709.0,945.0,34.99727043078
2020-07-15,1.00005431001791,766.0,986.0,35.271275025042
2020-07-16,1.00025197699517,770.0,999.0,35.806550661888
2020-07-17,1.00014579808456,572.0,823.0,35.883133878466
2020-07-18,1.00046751666307,743.0,1141.0,33.554210200622
2020-07-19,1.00036549816772,725.0,1276.0,29.132853217774
2020-07-20,1.00015376589705,798.0,1142.0,30.330189716217
2020-07-21,0.999987435841383,807.0,1136.0,29.370267261656
2020-07-22,1.00021409429286,758.0,1162.0,27.460734960368
2020-07-23,0.999966211526762,1111.0,1722.0,24.07634435981
2020-07-24,0.999953038962085,817.0,1325.0,22.675816782335
2020-07-25,0.999889746388106,896.0,1373.0,22.887825421036
2020-07-26,0.9998828884175,1135.0,1676.0,25.105949275246
2020-07-27,0.999927998252218,1207.0,1837.0,32.500666278956
2020-07-28,1.00020493795834,1174.0,1697.0,32.646334356662
2020-07-29,1.00007543463733,882.0,1427.0,32.581137140628
2020-07-30,0.999986384637329,805.0,1269.0,31.189027171746
2020-07-31,1.00024371969662,829.0,1351.0,30.004616345253
2020-08-01,0.999832525069117,846.0,1170.0,28.741086434445
2020-08-02,1.00027824055776,835.0,1283.0,28.633190158952
2020-08-03,1.00032998783889,905.0,1406.0,30.979281607458
2020-08-04,1.00008658167061,1026.0,1440.0,31.224909463739
2020-08-05,0.999996127721304,823.0,1204.0,31.864870497717
2020-08-06,1.00017495616615,817.0,1212.0,31.677993825715
2020-08-07,1.0003276979383,754.0,1169.0,31.031952266731
2020-08-08,0.99907527166644,729.0,1036.0,30.200364854271
2020-08-09,0.999661742274899,726.0,1065.0,30.262953430549
2020-08-10,1.00002094908746,805.0,1243.0,32.140141568223
2020-08-11,1.00017291344487,857.0,1272.0,33.487324010942
2020-08-12,0.999672349256985,825.0,1332.0,34.043240020372
2020-08-13,0.999965392137352,841.0,1126.0,34.603023815566
2020-08-14,1.00005113412966,910.0,1358.0,27.989419427147
2020-08-15,0.999889084994511,786.0,1160.0,26.334217080134
2020-08-16,0.999906106184973,745.0,1050.0,25.228817802703
2020-08-17,1.00021388742422,852.0,1218.0,26.239971873261
2020-08-18,1.0002408583542,825.0,1161.0,25.369924394378
2020-08-19,1.00032632498803,734.0,1051.0,24.867892660734
2020-08-20,1.00008839443476,690.0,909.0,23.769736387643
2020-08-21,1.000065711879,741.0,995.0,23.136893346934
2020-08-22,1.00028258162986,757.0,1028.0,21.453081152297
2020-08-23,1.0000778298997,567.0,795.0,20.910902076501
2020-08-24,1.00049108595524,690.0,1015.0,25.329315696668
2020-08-25,1.00001764108306,797.0,1184.0,23.305504460912
2020-08-26,0.999889858497353,774.0,1110.0,24.015439784356
2020-08-27,1.00020355787,763.0,1119.0,27.477251466312
2020-08-28,0.999971516616598,691.0,977.0,26.83807887461
2020-08-29,1.00041655594827,571.0,810.0,25.612491681069
2020-08-30,1.00017962370652,711.0,940.0,25.887005895402
2020-08-31,1.00035731788822,756.0,1189.0,30.614639676837
2020-09-01,1.00050854062528,787.0,987.0,33.355856349249
2020-09-02,1.0002942549641,692.0,867.0,33.37569370063
2020-09-03,0.999263535560797,790.0,1002.0,34.052803284969
2020-09-04,1.0002584291247,998.0,1290.0,34.653657076416
2020-09-05,1.00096841940648,2950.0,5552.0,30.69846076698
2020-09-06,1.00049203064926,1296.0,2424.0,30.175961229279
2020-09-07,1.00019559709024,1216.0,1967.0,29.294941600597
2020-09-08,1.00031026041109,1060.0,1848.0,31.264898066101
2020-09-09,1.00043296144444,1326.0,2218.0,30.507086345348
2020-09-10,1.00014551580356,1215.0,2164.0,28.671734043056
2020-09-11,1.00020442237357,918.0,1773.0,28.367003132437
2020-09-12,0.999802395489464,1002.0,1837.0,27.526556056097
2020-09-13,1.00014814154095,999.0,1840.0,26.131136723129
2020-09-14,1.00029105710823,926.0,1758.0,25.563868966371
2020-09-15,1.00025852725871,1046.0,1734.0,25.244804027958
2020-09-16,1.00004202804643,920.0,1730.0,24.671574866809
2020-09-17,1.00030029788389,588.0,1193.0,25.112892307678
2020-09-18,1.00007605456381,751.0,1420.0,26.685008774337
2020-09-19,0.999970826882501,948.0,2825.0,33.346279587987
2020-09-20,1.00043712599295,862.0,1721.0,34.76371393913
2020-09-21,1.00009839103557,1022.0,1944.0,36.235682281032
2020-09-22,0.999984033078654,907.0,1537.0,36.911282397165
2020-09-23,1.00026364896971,844.0,1391.0,38.120860537682
2020-09-24,1.00018005537354,838.0,1492.0,38.1706743964
2020-09-25,0.999956605101992,663.0,1092.0,37.98365331316
2020-09-26,1.0001587242871,614.0,950.0,37.315160012353
2020-09-27,0.999685858280471,513.0,720.0,37.649358801409
2020-09-28,1.00016148670865,586.0,785.0,37.207841722621
2020-09-29,1.00019725501648,579.0,740.0,37.057476831256
2020-09-30,0.999997418549965,590.0,767.0,37.216108048214
2020-10-01,1.00040425453657,698.0,1030.0,37.169759217692
2020-10-02,1.00066850373798,687.0,1018.0,37.300600160718
2020-10-03,1.00051514500833,496.0,673.0,37.243195664347
2020-10-04,1.00024714206123,477.0,692.0,36.999263659875
2020-10-05,0.999976215588856,593.0,821.0,37.517761316183
2020-10-06,0.999990052257476,631.0,989.0,38.23279609161
2020-10-07,0.999746441354573,603.0,869.0,41.429477873646
2020-10-08,0.998776132417786,630.0,852.0,42.604169639624
2020-10-09,0.999607911818447,652.0,978.0,41.516728438188
2020-10-10,0.998978965314009,640.0,907.0,41.858613526578
2020-10-11,0.998212015582277,528.0,700.0,41.939110177764
2020-10-12,1.00030615318414,579.0,773.0,42.921037784967
2020-10-13,1.00041998333933,669.0,868.0,43.419333059522
2020-10-14,1.00032417764053,651.0,932.0,45.34228077942
2020-10-15,1.00018340879901,634.0,904.0,46.37604994006
2020-10-16,1.00024765099944,587.0,781.0,46.200429701173
2020-10-17,1.00017993870923,507.0,670.0,46.233153583296
2020-10-18,1.00013556675808,493.0,648.0,44.36724967661
2020-10-19,1.00029011618021,624.0,862.0,48.068984609361
2020-10-20,1.00049065042127,681.0,1003.0,48.28854399936
2020-10-21,1.00041470864001,821.0,1255.0,48.626871361807
2020-10-22,1.00018117912529,826.0,1308.0,49.845714313707
2020-10-23,1.00008676603527,654.0,970.0,51.364902465177
2020-10-24,1.00025174437981,605.0,856.0,51.871501783323
2020-10-25,1.00037076989953,528.0,703.0,51.801924633852
2020-10-26,1.00044349374031,726.0,1432.0,57.749331290073
2020-10-27,1.00043310570122,780.0,1102.0,60.819524327303
2020-10-28,1.00047023984392,671.0,1075.0,66.005130251147
2020-10-29,1.00004950142236,843.0,1071.0,67.748097341041
2020-10-30,1.00042202577913,1614.0,1911.0,67.422635732073
2020-10-31,1.00021374638607,554.0,826.0,66.676122951872
2020-11-01,0.999947674516255,744.0,913.0,66.329715533738
2020-11-02,1.00013292160732,1040.0,1275.0,68.273491330718
2020-11-03,1.0002876742377118,695.0,966.0,67.50564339557
2020-11-04,1.0004522459465597,693.0,962.0,65.837378251819
2020-11-05,1.0001391910752264,830.0,1237.0,65.089858306912
2020-11-06,1.0000140488580789,844.0,1363.0,64.697899493262
2020-11-07,1.000625132080906,719.0,1149.0,63.786431537345
2020-11-08,0.9999268707542124,583.0,876.0,63.720833883906
2020-11-09,1.0001172105560732,707.0,1039.0,63.811626446788
2020-11-10,0.9999873160928476,1082.0,1427.0,63.95871340299
2020-11-11,1.0002707958616532,672.0,908.0,62.445861684429
2020-11-12,0.9999152954295708,1325.0,1596.0,62.76787315628
2020-11-13,1.000085421119424,656.0,859.0,62.71438663966
2020-11-14,1.0005892128929987,560.0,771.0,62.04964267931
2020-11-15,0.9999974943449228,525.0,774.0,62.617722215548
2020-11-16,1.0001237718868683,665.0,930.0,63.954204443883
2020-11-17,1.0000822608611524,1424.0,1822.0,65.210474252195
2020-11-18,1.0003680292359705,796.0,1225.0,65.323051926197
2020-11-19,1.000240992186374,789.0,1122.0,66.978890495904
2020-11-20,1.0003545395599085,731.0,999.0,66.214570740042
2020-11-21,1.0001674704436083,781.0,1277.0,66.158655855121
2020-11-22,1.000660212691152,953.0,2285.0,56.794646403907
2020-11-23,0.9999745491995794,1029.0,1721.0,59.693547937907
2020-11-24,1.001293571503325,1046.0,1655.0,59.437052859301
2020-11-25,0.9997932554609604,935.0,1444.0,58.699408212345
2020-11-26,0.9999241626820105,1319.0,2300.0,63.617863005615
2020-11-27,1.000301554641443,841.0,1235.0,65.244631336145
2020-11-28,1.0003456134782998,752.0,1068.0,62.011938170176
2020-11-29,0.9998438597109026,693.0,928.0,62.394596043668
2020-11-30,0.999458146514712,840.0,1400.0,63.127794669694
2020-12-01,1.0005163207676333,1024.0,1541.0,63.65579979458
2020-12-02,1.000682143953503,768.0,1085.0,58.249949283651
2020-12-03,1.0007556115172422,798.0,1202.0,58.596614156011
2020-12-04,1.0006037970303985,787.0,1180.0,58.435563227299
2020-12-05,0.999964248619459,626.0,906.0,59.61127990008
2020-12-06,0.999903651228489,562.0,762.0,60.54448906361
2020-12-07,0.999527786329925,637.0,934.0,61.931920228114
2020-12-08,1.000110296221191,711.0,1010.0,64.859191591958
